15masstree_25rps_1baseline_8channels_latency.out,15masstree_25rps_1blender_8channels_latency.out,15masstree_25rps_1bwaves_8channels_latency.out,15masstree_25rps_1cactuBSSN_8channels_latency.out,15masstree_25rps_1cam4_8channels_latency.out,15masstree_25rps_1deepsjeng_8channels_latency.out,15masstree_25rps_1exchange2_8channels_latency.out,15masstree_25rps_1fotonik3d_8channels_latency.out,15masstree_25rps_1gcc_8channels_latency.out,15masstree_25rps_1imagick_8channels_latency.out,15masstree_25rps_1lbm_8channels_latency.out,15masstree_25rps_1leela_8channels_latency.out,15masstree_25rps_1mcf_8channels_latency.out,15masstree_25rps_1nab_8channels_latency.out,15masstree_25rps_1namd_8channels_latency.out,15masstree_25rps_1omnetpp_8channels_latency.out,15masstree_25rps_1parest_8channels_latency.out,15masstree_25rps_1perlbench_8channels_latency.out,15masstree_25rps_1povray_8channels_latency.out,15masstree_25rps_1roms_8channels_latency.out,15masstree_25rps_1wrf_8channels_latency.out,15masstree_25rps_1x264_8channels_latency.out,15masstree_25rps_1xalancbmk_8channels_latency.out,15masstree_25rps_1xz_8channels_latency.out
115495171,75053088,114643723,175277855,114905251,168097128,115573993,115930085,0,86923542,172138689,107049438,71287154,117045412,90089934,110829396,114315748,0,117512857,116526539,112878429,93355894,115296666,103619791
115649284,75460379,115133648,176279008,115979891,168067004,116791734,116836057,0,88272327,172292568,107935097,72972446,117247030,90283625,112255320,114369609,0,118070861,116869935,114904438,112944884,115813586,108611344
115665379,79187078,115901694,176442478,116057908,168289485,116899134,118246006,0,90781101,172280022,109829050,78271043,117587036,90790544,112742251,114605063,0,118099797,117540243,115084329,93909442,117643888,109864982
115747020,79498803,116546396,176541376,116084626,169546720,117647753,118409629,0,91805415,172260095,110490600,78724890,117679073,91892841,112793680,116727795,0,118896618,118567111,115618360,115678443,117969129,110181815
116437447,85387246,116635343,176592578,116482080,169473566,118249497,118567211,0,94480288,172377621,111643647,84098085,118289877,96538737,116955754,117454973,0,119484095,118591220,117249203,99065422,118499709,111237368
116935025,86210018,119041850,176679450,116576020,170102181,118661418,118861645,0,95220228,172499026,111928471,84412178,118357816,97618346,117365392,118179939,0,119948098,119718284,117823381,99262462,118826274,112238048
117231651,87996151,119031332,176690494,116964548,170142521,118937339,119386995,0,96209779,172743975,112173315,86060692,119243742,98816925,117870244,118296371,0,120204637,120122804,118887735,100163520,119311459,113230253
117506118,89029783,120122997,176705748,116979765,170292062,119327315,119815981,0,98119915,172936672,113285790,88019082,119369065,98927733,118361842,118416657,0,121109039,120776612,119819057,109893285,120079085,113340839
117878051,89047175,120808652,177385247,117914317,170658955,119686540,119836302,0,98358188,173016533,114513863,89589738,119746194,99891144,118598774,118729580,0,121374261,120864435,120556166,14718362,120621032,113567265
117992918,89570758,121111841,177367893,118373901,170891270,120314459,120548632,0,98465656,173257929,114349351,92918448,121524716,100616656,118680060,118775195,0,121459225,120836459,121780103,113339898,120783115,114425099
118211442,91160027,121154731,177474567,119309154,170888500,121050731,120676327,0,102177353,173926762,114906873,93465742,121692552,102196104,118679494,119372561,0,122172135,121064335,122570971,15342526,120898409,115018101
118479888,94363028,121287640,177496173,119467866,171253782,121799948,121922139,0,103078655,174288798,115563610,96015249,122262194,106445855,119219315,121074371,0,123133438,121350549,122818961,17191998,121420401,115475958
118785391,95663603,121374177,177530701,119786070,171218753,123234210,122031574,0,103665202,174324732,115817522,96894208,123720816,107491522,120887321,122064550,0,123733629,121844812,124363870,21573892,122946121,121242688
119038432,97429795,121430372,178527239,121359668,171109743,124727956,122119540,0,106710936,174877508,120505317,97194000,124519046,107553622,121670895,122889237,0,125004524,122166074,125926227,21681718,123604674,124202075
45815280,12155182,42069693,104316702,45415276,104083332,44830118,42823294,0,13281092,108421822,36738888,12108041,45151686,13641219,39433729,44634471,0,47093815,43436195,37879859,120194774,44961194,30385205
46186834,12367135,44682174,111928644,45814971,104199006,46222952,45987009,0,13958671,108531727,37056655,12254748,48116277,17053133,40716824,44861545,0,48664962,47744446,43035146,122155612,45797737,32059944
46383433,12633113,46250041,113054474,46648855,104198053,47126845,47724073,0,15163943,108609400,37215847,12502452,48223772,17497588,42609743,45231409,0,49164739,47813970,45751688,122881076,47273613,38265507
46514446,12811883,46316141,113247015,46655706,104288501,47899207,49135990,0,18306751,108769407,39715383,12718838,48236859,18719776,43179889,45595962,0,49280935,47994482,45920323,123196233,47450142,39110529
46666719,12905180,47181225,113281831,46781720,105779559,48068300,49450363,0,18828837,108761234,41081923,12702466,48394257,19152710,43347811,47435847,0,50029935,48232290,46230645,27391458,48805912,39160330
47309744,12998586,47408316,113362674,47107502,105666854,48843507,49507227,0,22357526,108822207,41372878,13030025,49183971,23804559,47448419,48475159,0,50913327,49556029,48419994,27569659,49129840,40276910
47571197,13281818,49402230,113445910,47284781,106340883,49552868,49584598,0,22473511,108998874,42529936,13276791,49369443,25906119,47667723,49145225,0,51079203,50558396,49315657,126233799,49360897,42122898
47941646,14327833,50892645,113450731,47330313,106406570,50108024,49951332,0,24095288,109165518,42894521,13155315,50366175,26891307,48559778,49238402,0,51721892,51165537,49682145,28942434,50543496,42805405
48591939,15620671,51091063,113456381,47597485,106487889,50409802,50391490,0,26112509,109479483,44034496,15171184,50705792,27087871,49120606,49388299,0,51973869,51322837,50960769,14641480,50786024,42949013
48716528,15744332,51687098,114155067,48243722,106886502,50895770,50542472,0,26903125,109581378,44061223,16819070,51207222,28505882,49291374,49511506,0,52417420,52337825,52026525,39833926,51277985,43577338
48762864,16577778,52222578,114187453,49508334,107180597,51317855,51378071,0,27150180,109747197,45547167,20621000,52925572,28784386,49336075,49645932,0,52693820,52397316,52506643,15350847,51754350,44401848
49593552,18731795,52383085,114284825,49698572,107187080,51656773,51775767,0,30664237,110489695,45563430,20756517,53463591,30954898,49622779,50729511,0,53405549,52566120,54278949,17137609,51958132,44916518
49620442,22237357,52422040,114269222,49861145,107524933,53827670,52744322,0,31382354,110809507,45739444,24437522,54119353,36107833,50219904,52084027,0,54541435,52763131,54485380,43236517,53302599,45686378
50051049,23404996,52578897,114406173,51422673,107639058,54765839,53160712,0,32450343,110811512,46606362,24499209,55184779,36346111,52277015,53581712,0,55668980,53043704,56277713,22181713,53917250,52032520
50397249,24828742,52867462,115427409,52501398,107440823,56090305,53583652,0,35815368,111535229,51198639,25316660,56491900,36993338,53041830,54170452,0,56761947,53616892,57599450,22701954,55173866,55426687
49815241,12145470,44911097,113755669,49502508,113307886,48697758,45971196,0,12703231,118087586,38911544,12098109,48719938,13396045,43144380,47647781,0,50831431,47150753,40698252,51298676,48446132,31496725
50178348,12612922,47708406,121771403,49448227,113425900,49977086,49592479,0,13678614,118145970,39911497,12402982,52084139,16088527,44229947,48833863,0,52962290,51536334,46508696,53831204,49451287,33872027
50248884,12673716,50053285,122962637,50034515,113503461,50506973,51632248,0,15281699,118184492,40618541,12568618,52371795,17609349,46204239,49052302,0,53360031,51990498,49606852,28902744,50771058,40865418
50324989,12754918,50204483,123200500,50269904,113622913,51012279,52278804,0,18125294,118408376,42777031,12682528,52546878,18496192,46895411,49552080,0,53989976,52127889,50033180,53936882,51171206,41035370
50871128,13185483,51182110,123299454,50460995,115245489,52363831,53502525,0,18891510,118358981,44619769,12718595,52619305,18770639,47600332,50560965,0,54014144,52166870,50501211,29155076,52015220,41979600
50837094,13375534,51882265,123299595,50657951,115038852,53077257,53549957,0,22913470,118383926,45252902,13192567,53250555,24128080,51375363,52216075,0,55032716,53538005,52455111,54853080,53207818,42869620
51195631,13970424,52870454,123439470,51375902,115724230,53359960,53875498,0,23212125,118648965,45953541,13249418,53944075,27682778,51960574,52805043,0,55607548,54560945,53325108,30758367,54113455,45314126
51435163,14039341,55314182,123440921,51391303,115893514,54659883,54204233,0,25021037,118784797,46366908,13442779,55231079,27864869,53096135,53522209,0,56120047,55107182,54086865,58117634,54927970,45585422
52764190,15033535,55549512,123498099,51915016,115967966,54699779,54563610,0,27161181,119134607,47506892,15713712,55651866,28494004,53212174,53600844,0,56688812,55611879,55211370,37462201,55202746,45963783
52810417,15575625,55697296,124204017,52103914,116374803,55277936,54656376,0,28600439,119269119,47606655,17110371,56314577,29837600,53471904,53603200,0,56976716,56566406,56250985,38506736,55291312,46943870
53357093,16681712,56437567,124164628,53085903,116695088,55287336,55043959,0,28859600,119424959,48843892,21459653,57039662,29934323,53637347,53833940,0,57101474,56954252,57103342,39776391,55963096,47666982
53632867,18912192,56524978,124293337,53491605,116674351,55417633,56087479,0,32030123,120239465,49006231,21629775,58370403,33085872,53678667,54973578,0,57505840,57390530,59054973,43114824,56419713,48297501
53780441,23550183,56563455,124361027,53902112,116999135,58995383,56851173,0,32638293,120494039,49909596,25662113,59100775,35113330,54917452,56470574,0,59149694,57706229,59104457,46413849,57832756,49079884
54129836,24393430,57226617,124477841,55755118,116880469,59396815,57071007,0,34670787,120565140,50435419,25792889,60408525,38445730,56290237,58408136,0,59940071,57776645,61239435,46049167,57832725,56075156
54887777,25653252,57378202,125527750,56795364,117259660,60741082,57867197,0,34892412,121277805,56083445,25964972,60777695,38839985,57539791,58492536,0,61642456,57796476,62484116,46119888,59894236,55743953
76238992,31871806,71014404,145787263,75814694,145402516,74444271,72302286,0,34926615,150488659,63618085,32565631,75252665,39520767,68698525,73380895,0,77292391,73702244,65468130,53127010,74655509,59864134
76257543,33176385,73629850,154366182,75965312,145505985,75778200,76652655,0,39175461,150533756,64764608,33148052,78014657,37967038,70071045,75523707,0,79798170,77660410,72774397,55505259,75945889,58449839
76436607,33355455,76424836,155683761,76206961,145604443,76213507,78130171,0,38027087,150581725,67016143,33275289,78370179,40049124,71681486,75637887,0,80109592,78685663,76124796,53924307,77410716,66084184
77025143,33620132,76488616,155982548,76333415,145715916,77018853,78461428,0,40276112,150803350,68332382,33452933,78742698,40690372,73328373,75975842,0,80892267,78937413,76206523,55124877,77451540,66078828
77060597,34935267,77386071,156039498,77028146,147144958,79049524,79431630,0,41281640,150809454,69905580,34125368,79740637,41239490,74177757,76558001,0,81010406,79260283,77235879,58198285,78265104,67060250
77067685,35903959,78226770,156016335,77193081,147489408,79327047,80067119,0,46515686,150815275,71999046,35234076,79889444,46968044,78245931,78788351,0,81585319,80798400,78971262,58553360,80089016,68292841
77319907,36721166,79773369,156164627,77681620,148039143,80679933,80728544,0,46994311,151178550,72125511,35599184,81368130,51493289,78736578,78972824,0,82616518,80811300,80474576,59769321,81554141,71086813
78703147,36948620,81454891,156190846,78065535,148162369,81013108,81060756,0,48136820,151133199,72276540,36044010,82334720,51742070,79810321,80318860,0,83314382,81904105,81097922,63317803,81847556,71391080
79088629,36991921,82273640,156286297,78195406,148274218,81084323,81093571,0,50589712,151556135,73693448,39040606,82808536,51911001,80228440,80383831,0,84247744,82392111,81716280,68395867,81792934,72181447
79599564,37869783,82709423,157030744,78580434,148672842,81897238,81679654,0,52489855,151705723,73560063,40389861,83264287,53816534,80301662,80917250,0,84278153,83603348,82691229,12773593,82134834,72662398
79988700,39089491,83050446,157056342,79179840,148993300,81907711,81718295,0,53411100,151870639,74665213,44873607,83842787,53897766,80692152,81299845,0,84326732,84358385,84270721,12999433,82727746,73538950
80076174,42025442,83349184,156998933,79476102,148954684,82442260,83058267,0,56712948,152752087,75083532,45089481,85688617,57979721,81420837,81510397,0,84888224,84686876,86032854,12999293,83896874,74519558
80411847,47107166,83375992,157236374,80582541,149283723,86377793,83664615,0,57364741,153046287,76148106,49532863,85713741,63559106,82316536,83125929,0,86234639,84770495,86375637,13269824,83996364,75258463
80961026,48320729,84614031,157201378,82534463,149151107,86997582,84059236,0,59477654,153022246,76540631,49576339,87550806,64292557,83343394,85436969,0,86469597,84884513,88838222,13447591,84986344,23345174
81807424,48687820,84709830,158428891,83797058,149614819,88330609,84590165,0,65094643,153949119,82807543,49767118,87706748,64864035,83570859,85725148,0,89236779,85475381,90297221,72366612,87213304,82861731
45820965,12242274,41372247,121136921,45233773,120849990,44095091,41692792,0,11979470,126278807,31887776,12001735,45239455,13151185,37109395,43128254,0,46244041,43846054,33769925,20888650,44141112,26217169
46182982,12527236,43194164,130338597,45796789,120958013,45277970,47137562,0,12632476,126317474,33350186,12286757,47589501,13187755,38548474,45014280,0,49215909,46978265,41738931,21729309,45967009,87081757
46296670,12616551,46051640,131774730,45856770,121036007,45696676,47628948,0,12780823,126299876,36034420,12342206,47743210,13553659,40778964,45239747,0,50348887,49343218,45790736,22951595,46848206,34468818
46342922,12867224,46457475,132074054,46108268,121228596,46393866,48411557,0,12828867,126605044,37072043,12351288,48742715,13656725,43546799,45769211,0,51046365,49571588,46073573,82188189,47584854,34562172
46764192,12940703,46927618,132095636,46266484,122655523,49059180,49037449,0,13291568,126591080,38827286,12461690,49773045,13717756,43973073,46246003,0,51188328,49650988,46886796,85051934,48184974,35690315
46746574,12968358,47745460,132235011,47120760,123023215,49538347,49772868,0,13398680,126582133,41086084,12485470,49887352,13824910,48324979,48881064,0,52227210,50880766,49277233,85437383,50076622,36916539
46917809,12981244,49985399,132314636,47912709,123586346,51067645,50757668,0,13938694,126942105,42000786,12933895,51531440,18623347,48340502,49050869,0,53167803,51476775,51057095,87129510,51752826,39849852
48421058,13279561,50914143,132351304,47898115,123790587,51352507,51011531,0,15143734,126955113,42167229,13038807,52514631,19251934,49358269,50727270,0,53428820,51818215,51272412,90998308,52178417,40807057
48859384,13612818,52164577,132426819,48030099,123900577,51372514,51240779,0,18237322,127393028,42808168,13282258,53313227,19247296,50429661,50857693,0,54663705,52657312,51317416,36669866,52228660,41548853
49149570,13785742,53347320,133195009,48497190,124357297,51592529,51685919,0,19702886,127511138,43360772,13600109,53376667,20957149,50544714,51250376,0,55026124,54068230,53058398,32534924,52293890,41583379
49827427,13834659,53559266,133230229,49012266,124673498,52098034,52084400,0,21580643,127767899,44187909,13666901,54587506,21238431,50759870,51777452,0,55339851,54316770,54831479,32636630,52315078,42868805
50389219,14326752,53542422,133152517,49037473,124607390,53633169,53301795,0,24722460,128631485,44817204,14276131,55646010,25918673,52581075,52261971,0,55481507,55007346,56255268,33157431,53641754,43925054
50575417,14479529,53777547,133340823,50173824,124989958,57331462,53994876,0,26143931,128936030,45074439,16897454,56043800,32045066,52611104,53520090,0,56481041,55232351,56907665,33380960,54712152,44527848
50846674,14935680,55441930,133481955,52831083,124828393,57995010,54473767,0,26837154,128985985,45861498,16950665,57301298,33373813,52765714,55621060,0,57208118,55510637,59482145,34052803,55366028,43846407
51898078,15467593,55382738,134727813,54889033,125260644,58835200,54649473,0,33952734,129933539,51864480,17153919,57589229,33628176,54206452,56206837,0,59983616,56793043,55187764,41969854,58124411,53014901
